70017.28772,127,210,126,209,125,209
70017.28772,127,208,126,207,125,208
70017.28772,127,208,126,209,125,208
70017.28772,127,208,126,208,125,208
70017.28772,127,208,126,208,125,209
70017.28772,127,208,126,209,125,208
70017.28838,127,209,126,208,125,209
70017.28838,127,208,126,208,125,208
70017.28838,127,209,126,210,125,209
70017.28838,127,208,126,207,125,208
70017.28838,127,208,126,208,125,208
70017.28901,127,208,126,209,125,208
70017.28901,127,209,126,210,125,210
70017.28901,127,209,126,207,125,207
70017.28901,127,208,126,208,124,208
70017.28901,127,208,126,208,125,209
70017.29091,127,210,126,210,125,209
70017.29091,127,207,126,207,125,207
70017.29091,127,208,126,208,124,209
70017.29091,127,208,126,209,125,208
70017.29091,127,209,126,208,124,209
70017.29091,127,208,126,208,125,208
70017.29179,127,209,126,209,124,208
70017.29179,127,208,126,208,125,209
70017.29179,127,208,126,209,124,208
70017.29179,127,208,126,208,125,208
70017.29179,127,209,126,208,124,209
70017.29243,127,209,126,209,125,208
70017.29243,127,208,126,208,125,208
70017.29243,127,208,126,208,125,209
70017.29243,127,209,126,209,125,208
70017.29243,127,208,126,208,125,210
70017.29309,127,210,126,210,125,208
70017.29309,127,207,126,207,125,207
70017.29309,127,208,126,208,124,209
70017.29309,127,208,126,208,125,208
70017.29309,127,209,126,209,124,208
70017.29309,127,208,126,208,125,209
70017.29375,127,208,126,209,124,208
70017.29375,127,208,126,208,125,208
70017.29375,127,209,126,208,124,209
70017.29375,127,208,126,209,125,208
70017.29375,127,209,126,208,124,208
70017.29436,127,209,126,208,125,209
70017.29436,127,208,126,209,124,208
70017.29436,127,208,126,208,125,209
70017.29436,127,208,126,208,125,209
70017.29436,127,209,126,209,125,207
70017.29499,127,208,126,208,124,209
70017.29499,127,208,126,209,125,208
70017.29499,127,209,126,209,125,209
70017.29499,127,208,126,207,125,208
70017.29499,127,208,126,209,124,208
70017.29499,127,209,126,208,125,208
70017.29572,127,208,126,208,124,209
70017.29572,127,208,126,209,125,208
70017.29572,127,209,126,208,124,208
70017.29572,127,208,126,208,125,209
70017.29572,127,209,126,209,124,208
70017.29643,127,209,126,208,125,209
70017.29643,127,207,126,208,124,208
70017.29643,127,208,126,209,125,208
70017.29643,127,209,126,208,125,210
70017.29643,127,209,126,209,125,207
70017.29713,127,208,126,208,124,208
70017.29713,127,208,126,208,125,209
70017.29713,127,209,126,210,125,209
70017.29713,127,208,126,207,125,207
70017.29713,127,208,126,208,124,209
70017.29713,127,208,126,209,125,208
70017.2978,127,210,126,209,125,209
70017.2978,127,208,126,207,125,208
70017.2978,127,208,126,209,124,208
70017.2978,127,208,126,208,125,209
70017.2978,127,208,126,208,124,208
70017.29851,127,210,126,209,125,208
70017.29851,127,207,126,208,124,209
70017.29851,127,208,126,209,125,208
70017.29851,127,209,126,208,125,210
70017.29851,127,209,126,208,125,207
70017.29944,127,208,126,209,125,208
70017.29944,127,208,126,208,125,208
70017.29944,127,208,126,210,125,210
70017.29944,127,209,126,207,125,207
70017.29944,127,208,126,208,124,209
70017.29944,127,208,126,208,125,208
70017.30016,127,210,126,210,125,209
70017.30016,127,207,126,207,125,208
70017.30016,127,208,126,209,124,208
70017.30016,127,208,126,208,125,208
70017.30016,127,209,126,208,124,209
70017.30083,127,208,126,209,125,208
70017.30083,127,209,126,208,124,208
70017.30083,127,208,126,208,125,209
70017.30083,127,209,126,210,125,209
70017.30083,127,208,126,207,125,207
70017.30148,127,208,126,208,124,209
70017.30148,127,208,126,209,125,208
70017.30148,127,209,126,210,125,210
70017.30148,127,209,126,206,125,207
70017.30148,127,208,126,209,124,208
70017.30148,127,208,126,208,125,209
70017.30234,127,210,126,210,125,209
70017.30234,127,207,126,207,125,207
70017.30234,127,208,126,208,124,209
70017.30234,127,208,126,209,125,208
70017.30234,127,209,126,208,124,208
70017.30298,127,208,126,208,125,209
70017.30298,127,209,126,209,124,208
70017.30298,127,208,126,208,125,209
70017.30298,127,208,126,208,124,208
70017.30298,127,208,126,209,125,208
70017.30375,127,209,126,208,124,209
70017.30375,127,209,126,209,125,208
70017.30375,127,208,126,208,124,208
70017.30375,127,208,126,208,125,209
70017.30375,127,208,126,209,124,208
70017.30375,127,208,126,208,125,208
70017.30519,127,211,126,210,125,210
70017.30519,127,207,126,207,125,207
70017.30519,127,208,126,208,125,208
70017.30519,127,208,126,208,125,209
70017.30519,127,209,126,209,125,208
70017.32523,127,208,126,208,125,209
70017.32523,127,208,126,208,125,208
70017.32523,127,208,126,209,125,208
70017.32523,127,209,126,208,125,209
70017.32523,127,208,126,209,125,208
70017.32677,127,209,126,208,124,208
70017.32677,127,209,126,208,125,209
70017.32677,127,208,126,209,124,208
70017.32677,127,208,126,208,125,208
70017.32677,127,208,126,208,125,210
70017.32677,127,209,126,209,125,207
70017.32797,127,208,126,208,125,209
70017.32797,127,208,126,208,125,208
70017.32797,127,209,126,210,125,209
70017.32797,127,209,126,208,125,208
70017.32797,127,207,126,207,125,208
70017.32866,127,208,126,209,125,208
70017.32866,127,209,126,208,125,209
70017.32866,127,208,126,209,125,208
70017.32866,127,209,126,208,124,208
70017.32866,127,208,126,208,125,209
70017.32951,127,208,126,209,124,208
70017.32951,127,210,126,208,125,208
70017.32951,127,207,126,208,124,209
70017.32951,127,208,126,209,125,208
70017.32951,127,209,126,208,125,210
70017.32951,127,209,126,208,125,207
70017.33039,127,208,126,209,124,208
70017.33039,127,208,126,208,125,209
70017.33039,127,208,126,210,125,209
70017.33039,127,209,126,207,125,207
70017.33039,127,208,126,208,125,209
70017.33103,127,208,126,209,125,208
70017.33103,127,210,126,209,125,210
70017.33103,127,208,126,207,125,207
70017.33103,127,208,126,209,125,208
70017.33103,127,208,126,208,125,209
70017.33165,127,208,126,208,124,208
70017.33165,127,209,126,209,125,208
70017.33165,127,208,126,208,124,209
70017.33165,127,208,126,208,125,208
70017.33165,127,209,126,209,125,209
70017.33165,127,209,126,208,125,208
70017.33246,127,207,126,209,124,208
70017.33246,127,208,126,208,125,208
70017.33246,127,209,126,210,125,210
70017.33246,127,209,126,207,125,207
70017.33246,127,208,126,208,125,208
70017.33316,127,208,126,208,125,209
70017.33316,127,210,126,210,125,209
70017.33316,127,207,126,207,125,208
70017.33316,127,208,126,208,125,208
70017.33316,127,208,126,209,125,208
70017.33386,127,209,126,208,125,209
70017.33386,127,208,126,209,125,208
70017.33386,127,209,126,208,125,208
70017.33386,127,208,126,208,125,209
70017.33386,127,209,126,210,125,209
70017.33386,127,208,126,207,125,207
70017.33455,127,208,126,208,124,209
70017.33455,127,208,126,209,125,208
70017.33455,127,209,126,209,125,210
70017.33455,127,209,126,207,125,207
70017.33455,127,208,126,209,124,208
70017.33516,127,208,126,208,125,209
70017.33516,127,210,126,210,125,209
70017.33516,127,207,126,207,125,207
70017.33516,127,208,126,208,124,209
70017.33516,127,208,126,209,125,208
70017.33575,127,209,126,208,124,208
70017.33575,127,208,126,208,125,209
70017.33575,127,208,126,209,124,208
70017.33575,127,209,126,208,125,208
70017.33575,127,208,126,208,124,209
70017.33575,127,208,126,209,125,208
70017.33637,127,209,126,208,124,209
70017.33637,127,209,126,208,125,208
70017.33637,127,209,126,210,125,209
70017.33637,127,207,126,207,125,208
70017.33637,127,208,126,208,125,208
70017.33719,127,208,126,209,125,208
70017.33719,127,211,126,210,125,210
70017.33719,127,207,126,207,125,207
70017.33719,127,208,126,208,125,208
70017.33719,127,208,126,208,125,209
70017.33782,127,209,126,209,125,208
70017.33782,127,208,126,208,125,208
70017.33782,127,208,126,208,125,209
70017.33782,127,208,126,209,125,208
70017.33782,127,209,126,208,125,209
70017.33782,127,208,126,208,125,208
70017.33846,127,209,126,209,125,208
70017.33846,127,209,126,208,125,209
70017.33846,127,207,126,209,125,208
70017.33846,127,208,126,208,125,208
70017.33846,127,209,126,208,125,210
70017.33904,127,209,126,209,125,207
70017.33904,127,208,126,208,125,208
70017.33904,127,208,126,208,125,209
70017.33904,127,209,126,209,125,208
70017.33904,127,208,126,208,125,208
70017.33961,127,208,126,208,125,209
70017.33961,127,208,126,209,125,208
70017.33961,127,209,126,208,125,209
70017.33961,127,208,126,208,125,208
70017.33961,127,209,126,209,125,208
70017.33961,127,208,126,208,125,209
70017.45173,127,208,126,209,125,208
70017.45173,127,210,126,208,125,208
70017.45173,127,207,126,208,125,209
70017.45173,127,208,126,209,125,208
70017.45173,127,209,126,208,125,210
70017.47181,127,209,126,208,125,207
70017.47181,127,208,126,209,125,208
70017.47181,127,208,126,208,125,209
70017.47181,127,208,126,210,125,209
70017.47181,127,209,126,207,125,207
70017.4735,127,208,126,208,125,209
70017.4735,127,208,126,209,125,208
70017.4735,127,210,126,209,125,209
70017.4735,127,209,126,207,125,208
70017.4735,127,206,126,209,125,208
70017.4735,127,209,126,208,125,208
70017.47431,127,208,126,208,125,209
70017.47431,127,209,126,209,125,208
70017.47431,127,208,126,208,125,208
70017.47431,127,208,126,208,125,209
70017.47431,127,209,126,209,125,209
70017.47497,127,208,126,208,125,208
70017.47497,127,208,126,208,125,208
70017.47497,127,208,126,209,125,208
70017.47497,127,209,126,210,125,210
70017.47497,127,209,126,207,125,207
70017.47562,127,208,126,208,125,208
70017.47562,127,208,126,208,125,209
70017.47562,127,210,126,210,125,209
70017.47562,127,207,126,207,125,207
70017.47562,127,208,126,208,125,209
70017.47562,127,208,126,209,125,208
70017.47631,127,209,126,208,125,209
70017.47631,127,208,126,208,125,208
70017.47631,127,209,126,209,125,208
70017.47631,127,208,126,208,125,209
70017.47631,127,208,126,208,125,209
70017.47694,127,209,126,209,125,207
70017.47694,127,208,126,208,125,209
70017.47694,127,208,126,209,125,208
70017.47694,127,209,126,209,125,209
70017.47694,127,208,126,207,125,208
70017.47791,127,209,126,209,125,208
70017.47791,127,208,126,208,125,208
70017.47791,127,210,126,210,125,210
70017.47791,127,207,126,207,125,207
70017.47791,127,208,126,208,125,209
70017.47791,127,208,126,208,125,208
70017.47869,127,209,126,209,125,208
70017.47869,127,208,126,208,125,209
70017.47869,127,208,126,209,125,208
70017.47869,127,208,126,208,125,208
70017.47869,127,209,126,208,125,209
70017.47942,127,208,126,209,125,208
70017.47942,127,209,126,208,125,208
70017.47942,127,209,126,208,125,209
70017.47942,127,209,126,210,125,209
70017.47942,127,207,126,207,125,207
70017.48006,127,208,126,208,125,209
70017.48006,127,208,126,209,125,208
70017.48006,127,211,126,210,125,210
70017.48006,127,207,126,206,125,207
70017.48006,127,208,126,209,125,208
70017.48006,127,208,126,208,125,209
70017.48083,127,208,126,209,125,208
70017.48083,127,208,126,208,125,208
70017.48083,127,209,126,208,125,209
70017.48083,127,208,126,209,125,208
70017.48083,127,209,126,208,125,208
70017.48187,127,208,126,208,125,209
70017.48187,127,209,126,209,125,208
70017.48187,127,209,126,208,125,209
70017.48187,127,207,126,208,125,208
70017.48187,127,208,126,209,125,208
70017.48385,127,209,126,208,125,210
70017.48385,127,209,126,209,125,207
70017.48385,127,208,126,208,125,208
70017.48385,127,208,126,208,125,209
70017.48385,127,208,126,209,125,208
70017.48385,127,208,126,208,125,208
70017.48609,127,209,126,208,125,209
70017.48609,127,208,126,209,125,208
70017.48609,127,209,126,208,125,208
70017.48609,127,208,126,208,125,209
70017.48609,127,209,126,209,125,208
70017.48762,127,208,126,208,125,209
70017.48762,127,208,126,208,125,208
70017.48762,127,210,126,209,125,208
70017.48762,127,207,126,208,125,209
70017.48762,127,208,126,209,125,208
70017.48883,127,209,126,208,125,210
70017.48883,127,209,126,208,125,207
70017.48883,127,207,126,209,125,208
70017.48883,127,209,126,208,125,208
70017.48883,127,208,126,210,125,210
70017.48883,127,209,126,207,125,207
70017.48997,127,208,126,208,125,209
70017.48997,127,208,126,208,125,208
70017.48997,127,210,126,210,125,209
70017.48997,127,209,126,207,125,208
70017.48997,127,206,126,209,125,208
70017.49115,127,208,126,208,125,208
70017.49115,127,209,126,208,125,209
70017.49115,127,209,126,209,125,208
70017.49115,127,208,126,208,125,208
70017.49115,127,208,126,208,125,209
70017.49258,127,209,126,209,125,209
70017.49258,127,208,126,208,125,207
70017.49258,127,208,126,208,125,209
70017.49258,127,208,126,209,125,208
70017.49258,127,209,126,210,125,210
70017.49258,127,209,126,206,125,207
70017.49395,127,208,126,209,125,208
70017.49395,127,208,126,208,125,209
70017.49395,127,210,126,210,125,209
70017.49395,127,207,126,207,125,207
70017.49395,127,208,126,208,125,209
70017.49528,127,208,126,209,125,208
70017.49528,127,209,126,208,125,210
70017.49528,127,209,126,208,125,207
70017.49528,127,208,126,209,125,208
70017.49528,127,208,126,208,125,208
70017.49723,127,208,126,208,125,210
70017.49723,127,209,126,209,125,207
70017.49723,127,208,126,208,125,209
70017.49723,127,208,126,208,125,208
70017.49723,127,209,126,210,125,209
70017.49723,127,208,126,207,125,208
70017.49978,127,208,126,209,125,208
70017.49978,127,208,126,208,125,208
70017.49978,127,211,126,210,125,210
70017.49978,127,207,126,207,125,207
70017.49978,127,208,126,208,125,208
70017.50092,127,208,126,208,125,209
70017.50092,127,209,126,209,125,208
70017.50092,127,208,126,208,125,209
70017.50092,127,208,126,208,125,208
70017.50092,127,208,126,209,125,208
70017.50199,127,209,126,208,125,209
70017.50199,127,208,126,209,125,208
70017.50199,127,209,126,208,125,208
70017.50199,127,208,126,208,125,209
70017.50199,127,210,126,210,125,209
70017.50199,127,207,126,207,125,207
70017.50303,127,208,126,208,125,209
70017.50303,127,208,126,209,125,208
70017.50303,127,210,126,210,125,210
70017.50303,127,208,126,206,125,207
70017.50303,127,208,126,209,125,208
70017.50386,127,208,126,208,125,209
70017.50386,127,208,126,208,125,208
70017.50386,127,208,126,209,125,208
70017.50386,127,209,126,208,125,209
70017.50386,127,208,126,209,125,208
70017.50479,127,209,126,208,125,208
70017.50479,127,208,126,208,125,209
70017.50479,127,209,126,209,125,208
70017.50479,127,209,126,208,125,208
70017.50479,127,207,126,208,125,209
70017.50479,127,208,126,209,125,208
70017.50574,127,209,126,208,125,210
70017.50574,127,209,126,208,125,207
70017.50574,127,208,126,209,125,208
70017.50574,127,208,126,208,125,209
70017.50574,127,208,126,209,125,208
70017.50922,127,208,126,208,125,208
70017.50922,127,209,126,208,125,209
70017.50922,127,208,126,209,125,208
70017.50922,127,209,126,208,125,208
70017.50922,127,208,126,208,125,209
70017.51134,127,209,126,209,125,208
70017.51134,128,208,127,208,126,208
70017.51134,127,208,126,208,125,209
70017.51134,127,209,126,209,126,208
70017.51134,127,208,126,208,125,209
70017.51134,127,208,126,208,125,208
70017.51292,127,209,126,209,125,209
70017.51292,127,208,126,208,125,208
70017.51292,127,208,126,209,125,208
70017.51292,127,208,126,208,125,208
70017.51292,127,209,126,210,125,210
70017.51502,127,209,126,207,125,207
70017.51502,127,208,126,208,125,208
70017.51502,127,208,126,208,126,209
70017.51502,127,210,126,210,125,209
70017.51502,127,207,126,207,126,208
70017.51686,127,208,126,208,125,208
70017.51686,127,208,126,209,125,208
70017.51686,127,209,126,208,125,209
70017.51686,127,209,126,208,125,208
70017.51686,127,208,126,209,125,208
70017.51686,127,208,126,208,125,209
70017.51804,127,208,126,209,125,209
70017.51804,127,209,126,208,125,207
70017.51804,127,208,126,208,125,209
70017.51804,127,208,126,209,125,208
70017.51804,127,209,126,209,125,209
70017.51891,127,208,126,207,125,208
70017.51891,127,209,126,209,125,208
70017.51891,127,208,126,208,125,209
70017.51891,127,210,126,210,125,209
70017.51891,127,207,126,207,125,207
70017.51979,127,208,126,208,125,209
70017.51979,127,208,126,209,125,208
70017.51979,127,209,126,208,125,209
70017.51979,127,209,126,208,125,208
70017.51979,127,207,126,209,125,208
70017.51979,127,208,126,208,125,208
70017.52059,127,209,126,208,125,210
70017.52059,127,209,126,209,125,207
70017.52059,127,208,126,208,125,208
70017.52059,127,208,126,208,125,209
70017.52059,127,209,126,210,125,209
70017.5213,127,208,126,207,125,208
70017.5213,127,208,126,208,125,208
70017.5213,127,208,126,209,126,208
70017.5213,127,211,126,210,126,210
70017.5213,127,207,126,207,126,207
70017.52205,127,208,126,208,125,208
70017.52205,127,208,126,208,126,209
70017.52205,127,209,126,209,125,208
70017.52205,127,208,126,208,126,208
70017.52205,127,208,126,208,125,209
70017.52205,127,208,126,209,125,208
70017.52317,127,209,126,209,125,209
70017.52317,127,208,126,207,125,208
70017.52317,127,209,126,209,125,208
70017.52317,127,208,126,208,125,209
70017.52317,127,208,126,210,125,209
70017.52455,127,209,126,207,125,207
70017.52455,127,208,126,208,125,209
70017.52455,127,208,126,209,125,208
70017.52455,127,210,126,209,125,209
70017.52455,127,207,126,207,125,208
70017.52543,127,208,126,209,125,208
70017.52543,127,209,126,208,125,208
70017.52543,127,208,126,208,125,209
70017.52543,127,208,126,209,125,208
70017.52543,127,209,126,208,125,209
70017.52543,127,208,126,208,125,208
70017.52618,127,209,126,209,125,208
70017.52618,127,208,126,208,125,209
70017.52618,127,208,126,209,125,208
70017.52618,127,210,126,208,125,208
70017.52618,127,207,126,208,125,209
70017.5269,127,208,126,209,125,208
70017.5269,127,209,126,208,125,208
70017.5269,127,208,126,208,125,210
70017.5269,127,210,126,210,125,208
70017.5269,127,207,126,207,125,207
70017.52781,127,208,126,208,125,209
70017.52781,127,208,126,209,125,208
70017.52781,127,209,126,208,125,209
70017.52781,127,208,126,208,125,208
70017.52781,127,209,126,209,125,208
70017.52781,127,208,126,208,125,209
70017.52852,127,208,126,209,125,208
70017.52852,127,208,126,208,125,208
70017.52852,127,209,126,208,125,209
70017.52852,127,209,126,209,125,208
70017.52852,127,208,126,208,125,208
70017.5292,127,208,126,208,125,209
70017.5292,127,209,126,209,125,209
70017.5292,127,209,126,208,125,208
70017.5292,127,207,126,208,125,208
70017.5292,127,208,126,209,125,208
70017.52984,127,209,126,210,125,210
70017.52984,127,209,126,207,125,207
70017.52984,127,208,126,208,125,208
70017.52984,127,208,126,208,125,209
70017.52984,127,209,126,209,125,208
70017.52984,127,207,126,208,125,208
70017.53062,127,209,126,208,125,209
70017.53062,127,208,126,209,125,208
70017.53062,127,209,126,208,125,208
70017.53062,127,209,126,208,125,209
70017.53062,127,208,126,209,125,208
70017.53127,127,208,126,208,125,209
70017.53127,127,208,126,208,125,209
70017.53127,127,209,126,209,125,207
70017.53127,127,208,126,208,125,209
70017.53127,128,208,127,209,126,208
70017.53194,128,209,126,209,126,210
70017.53194,128,209,127,207,126,207
70017.53194,128,208,127,209,125,208
70017.53194,128,208,127,208,126,208
70017.53194,127,210,126,210,126,210
70017.53194,127,207,126,207,126,207
70017.53258,127,208,126,208,125,209
70017.53258,127,208,126,208,125,208
70017.53258,127,209,126,209,125,208
70017.53258,127,209,126,208,125,209
70017.53258,127,207,126,209,125,208
70017.53316,127,208,126,208,125,208
70017.53316,127,209,126,208,125,210
70017.53316,127,209,126,209,125,207
70017.53316,127,208,126,208,125,208
70017.53316,127,208,126,208,125,209
70017.53373,127,209,126,210,125,209
70017.53373,127,208,126,207,125,207
70017.53373,127,208,126,208,125,209
70017.53373,127,208,126,209,125,208
70017.53373,127,210,126,209,125,210
70017.53373,127,208,126,207,125,207
70017.53434,127,208,126,209,125,208
70017.53434,127,208,126,208,125,209
70017.53434,127,208,126,209,125,208
70017.53434,127,208,126,208,125,208
70017.53434,127,209,126,208,125,209
70017.5352,127,208,126,209,125,208
70017.5352,127,209,126,209,125,209
70017.5352,127,209,126,207,125,208
70017.5352,127,208,126,209,125,208
70017.5352,127,208,126,208,125,208
70017.53585,127,208,126,210,125,210
70017.53585,127,209,126,207,125,207
70017.53585,127,208,126,208,125,209
70017.53585,127,208,126,208,125,208
70017.53585,127,210,126,210,125,209
70017.53585,127,208,126,207,125,208
70017.53652,127,208,126,209,124,208
70017.53652,127,207,126,208,125,208
70017.53652,127,209,126,208,124,209
70017.53652,127,208,126,209,125,208
70017.53652,127,209,126,208,124,208
70017.53711,127,208,126,208,125,209
70017.53711,127,209,126,209,125,208
70017.53711,127,208,126,208,125,209
70017.53711,127,208,126,208,125,208
70017.53711,127,209,126,209,125,208
70017.53768,127,208,126,208,124,209
70017.53768,127,208,126,209,125,208
70017.53768,127,209,126,208,124,208
70017.53768,127,208,126,208,125,209
70017.53768,127,210,126,210,125,209
70017.53768,127,207,126,207,125,207
70017.53828,127,208,126,208,124,209
70017.53828,127,208,126,209,125,208
70017.53828,127,209,126,208,124,208
70017.53828,127,208,126,208,125,209
70017.53828,127,209,126,209,124,208
70017.53884,127,208,126,208,125,209
70017.53884,127,208,126,208,124,208
70017.53884,127,208,126,209,125,208
70017.53884,127,209,126,208,124,209
70017.53884,127,209,126,209,125,208
70017.5394,127,208,126,208,124,208
70017.5394,127,208,126,208,125,209
70017.5394,127,208,126,209,125,209
70017.5394,127,209,126,208,125,207
70017.5394,127,208,126,208,124,209
70017.5394,127,208,126,209,125,208
70017.54013,127,209,126,210,125,210
70017.54013,127,209,126,207,125,207
70017.54013,127,208,126,208,124,208
70017.54013,127,208,126,208,125,209
70017.54013,127,208,126,208,124,208
70017.54079,127,208,126,209,125,208
70017.54079,127,209,126,208,124,209
70017.54079,127,208,126,209,125,208
70017.54079,127,209,126,208,124,208
70017.54079,127,209,126,208,125,209
70017.54143,127,208,126,209,125,208
70017.54143,127,208,126,208,125,208
70017.54143,127,208,126,208,125,210
70017.54143,127,209,126,209,125,207
70017.54143,127,208,126,208,124,209
70017.54143,127,208,126,208,125,208
70017.54208,127,209,126,210,125,209
70017.54208,127,208,126,207,125,208
70017.54208,127,208,126,209,124,208
70017.54208,127,208,126,208,125,208
70017.54208,127,211,126,210,125,210
70017.54281,127,207,126,207,125,207
70017.54281,127,208,126,208,125,208
70017.54281,127,208,126,208,125,209
70017.54281,127,209,126,209,125,208
70017.54281,127,209,126,208,125,208
70017.5435,127,207,126,208,125,209
70017.5435,127,208,126,209,125,208
70017.5435,127,209,126,208,125,210
70017.5435,127,209,126,208,125,207
70017.5435,127,208,126,209,125,208
70017.5435,127,208,126,208,125,209
70017.54427,127,208,126,210,125,209
70017.54427,127,209,126,207,125,207
70017.54427,127,208,126,208,125,209
70017.54427,127,208,126,209,125,208
70017.54427,127,210,126,209,125,210
70017.54503,127,208,126,207,125,207
70017.54503,127,208,126,209,124,208
70017.54503,127,208,126,208,125,209
70017.54503,127,208,126,208,124,208
70017.54503,127,208,126,209,125,208
70017.54575,127,209,126,208,124,209
